219	2.14883264
220	2.14941004
221	2.14942942
222	2.14958737
223	2.15017588
224	2.15019247
225	2.15233603
226	2.15455463
227	2.15517835
228	2.15634302
229	2.15741052
230	2.15802909
231	2.1586949
232	2.15890485
233	2.15933482
234	2.1595638
235	2.16045249
236	2.16089421
237	2.16657158
238	2.16666074
239	2.16798404
240	2.16895801
241	2.1695832
242	2.1697838
243	2.17135082
244	2.17146916
245	2.17157345
246	2.17224041
247	2.17227156
248	2.17378715
249	2.1743223
250	2.17467153
251	2.17537605
252	2.17615713
253	2.17677863
254	2.17744337
255	2.17896612
256	2.1815695
257	2.18179356
258	2.18423585
259	2.18434577
260	2.18460766
261	2.23993539
262	2.24565847
263	2.24627672
264	2.24653368
265	2.24728553
266	2.24740553
267	2.24761691
268	2.24768484
269	2.24861902
270	2.24968176
271	2.24978574
272	2.24991341
273	2.25009391
274	2.25023613
275	2.25034999
276	2.25035452
277	2.25053345
278	2.25066361
279	2.25069513
280	2.25071041
281	2.25088472
282	2.25174369
283	2.25193309
284	2.25480419
285	2.25662253
286	2.25697466
287	2.25716375
288	2.25769584
289	2.25936075
290	2.25951256
291	2.26008065
292	2.26009144
293	2.26016844
294	2.26031332
295	2.26031631
296	2.26038657
297	2.26050043
298	2.26332923
299	2.26419257
300	2.26454866
301	2.26464756
302	2.26488262
303	2.26645083
304	2.26657369
305	2.26813545
306	2.26884638
307	2.26958033
308	2.26975477
309	2.37627834
310	2.45733444
311	2.45858029
312	2.46345683
313	2.63532752
314	2.63775717
315	2.63785762
316	2.63947816
317	2.64032606
318	2.64086408
319	2.64429562
320	2.64458374
321	2.64637943
322	2.64711429
323	2.65934968
324	2.65950112
325	2.66034344
326	2.6608814
327	2.66091667
328	2.66092795
329	2.66105779
330	2.66136825
331	2.66137507
332	2.66178792
333	2.66211017
334	2.66373848
335	2.66444229
336	2.66476598
337	2.66492517
338	2.66503833
339	2.6650864
340	2.66511556
341	2.6668553
342	2.66818937
343	2.66909883
344	2.67006706
345	2.67405387
346	2.67461198
347	2.67554617
348	2.67614736
349	2.67720361
350	2.67745483
351	2.6774889
352	2.67776109
353	2.67781928
354	2.67814303
355	2.67826196
356	2.67830684
357	2.67872719
358	2.68046416
359	2.68103672
360	2.68401157
361	2.68547685
362	2.68571639
363	2.68682726
364	2.68688855
365	2.68699427
366	2.68746791
367	2.68762849
368	2.6888237
369	2.69011446
370	2.69039923
371	2.69046869
372	2.69047781
373	2.69083813
374	2.69086681
375	2.69183821
376	2.69189694
377	2.69210647
378	2.69213722
379	2.69246293
380	2.69278288
381	2.69292196
382	2.69306823
383	2.69324473
384	2.6933723
385	2.70457218
386	2.70756639
387	2.71008664
388	2.71274652
389	2.71280383
390	2.71290848
391	2.71300466
392	2.71330209
393	2.71347641
394	2.71362057
395	2.71391937
396	2.71408452
397	2.71522576
398	2.72385679
399	2.72446867
400	2.81605744
401	2.81645318
402	2.81651422
403	2.81892668
404	2.81948285
405	2.87083147
406	2.87090603
407	2.87157093
408	2.87504779
409	2.87848553
410	2.88055995
411	2.88559676
412	2.88613373
413	2.88712962
414	2.88746486
415	2.88756239
416	2.88788305
417	2.88832108
418	2.88908121
419	2.88916558
420	2.88948573
421	2.88960574
422	2.89324422
423	2.89703164
424	2.89814238
425	2.8983974
426	2.89946073
427	2.89976576
428	2.89992722
429	2.90000112
430	2.90536077
431	2.90601258
432	2.9125016
433	2.91298331
434	2.91355106
435	2.91381796
436	2.91540459
437	2.9308535
438	2.93453389
439	2.93480646
440	2.93556825
441	2.94010824
442	2.94233026
443	2.96969196
444	2.9710008
445	2.98106157
446	2.98120567
447	2.98124227
448	2.98212817
449	2.98213765
450	2.98214823
451	2.98214993
452	2.98215282
453	2.9821565
454	2.98216172
455	2.98221987
456	2.98249784
457	2.98280441
458	2.98288209
459	2.98293399
460	2.98299785
461	2.98317489
462	2.98326606
463	2.98344321
464	2.9841675
465	2.98417638
466	2.98417973
467	2.98418184
468	2.98418434
469	2.98419025
470	2.98419103
471	2.98419283
472	2.98419343
473	2.98419625
474	2.98420167
475	2.98420568
476	2.98420761
477	2.98420892
478	2.98421078
479	2.98421264
480	2.98421576
481	2.98859246
482	2.99712149
483	3.00054279
484	3.0032309
485	3.00397668
486	3.00598192
487	3.00662898
488	3.00687232
489	3.02374151
490	3.02382463
491	3.02452543
492	3.02488776
493	3.0251132
494	3.02555923
495	3.02717215
496	3.02758737
497	3.02780253
498	3.02841718
499	3.02934868
500	3.02972127
501	3.03024366
502	3.03272382
503	3.03442269
504	3.03538594
505	3.03668894
506	3.03674491
507	3.03696165
508	3.03712686
509	3.0374403
510	3.03752528
511	3.03769407
512	3.03788213
513	3.03820238
514	3.0384228
515	3.03853126
516	3.03854073
517	3.0386159
518	3.0389344
519	3.03992027
520	3.04002734
521	3.0401191
522	3.04023374
523	3.04059168
524	3.04075251
525	3.04077589
526	3.04100578
527	3.06992469
528	3.07674277
529	3.10238845
530	3.10529353
531	3.10802507
532	3.10884897
533	3.11026921
534	3.11041625
535	3.11451471
536	3.12472149
537	3.20763686
538	3.26435238
539	3.28223643
540	3.28233445
541	3.28292756
542	3.28299519
543	3.28330628
544	3.2835252
545	3.28763876
546	3.29335654
547	3.29577232
548	3.36918251
549	3.63236176
550	3.6328794
551	3.63408467
552	3.63467801
553	3.63472891
554	3.63605684
555	3.63963634
556	3.6425966
557	3.64412239
558	3.64480276
559	3.65380336
560	3.66748657
561	3.66968498
562	3.67290127
563	3.6748283
564	3.67682766
565	3.67848684
566	3.7661148
567	3.77266111
568	3.77693068
569	3.77806493
570	3.77842322
571	3.77925075
572	3.78074877
573	3.7808182
574	3.78253911
575	3.78349548
576	3.78351786
577	3.78390405
578	3.78395372
579	3.78433209
580	3.78830572
581	3.82220312
582	3.82576722
583	3.84259564
584	3.85047031
585	3.85426876
586	3.85533359
587	3.85661885
588	3.85735148
589	3.85762449
590	3.85771161
591	3.85997737
592	3.86049312
593	3.86056563
594	3.86134213
595	3.86342541
596	3.86554496
597	3.86649924
598	3.86943037
599	3.87292682
600	3.87372626
601	3.87406809
602	3.87407876
603	3.87441313
604	3.87457166
605	3.87475577
606	3.8749587
607	3.87541003
608	3.87577281
609	3.87749218
610	3.87848412
611	3.88261538
612	3.88286198
613	3.88368653
614	3.88540103
615	3.88694776
616	3.88839564
617	3.8896496
618	3.88994528
619	3.89272281
620	3.89315007
621	3.89445111
622	3.89851219
623	3.99871944
624	3.99886735
625	3.99941869
626	3.9996269
627	3.9997872
628	4.00078507
629	4.00090285
630	4.00824523
631	4.02364325
632	4.03899126
633	4.0524163
634	4.06354569
635	4.21403959
636	4.21430234
637	4.21443442
638	4.21547539
639	4.21564035
640	4.21648697
641	4.21775394
642	4.21838735
643	4.21870936
644	4.21932361
645	4.22001983
646	4.2206114
647	4.22069368
648	4.22074772
649	4.2208304
650	4.22413141
651	4.22701084
652	4.23729223
653	4.23831856
654	4.23866965
655	4.24027808
656	4.27579301
657	4.27986882
658	4.29564628
659	4.29634008
660	4.29997723
661	4.30031228
662	4.30044671
663	4.30163013
664	4.30167953
665	4.30518132
666	4.30556556
667	4.30647168
668	4.30773706
669	4.30825031
670	4.31573336
671	4.31618508
672	4.31679723
673	4.31794584
674	4.31815012
675	4.31859343
676	4.31911994
677	4.31915445
678	4.31919959
679	4.31921389
680	4.31924859
681	4.31936136
682	4.3195434
683	4.31981177
684	4.31986314
685	4.3205046
686	4.32241259
687	4.32260624
688	4.32340199
689	4.32567817
690	4.32570755
691	4.32588262
692	4.32602152
693	4.3260361
694	4.32610424
695	4.32671829
696	4.32681864
697	4.32722532
698	4.34036164
699	4.34061377
700	4.34113954
701	4.34217097
702	4.34263894
703	4.34275218
704	4.34277371
705	4.34292229
706	4.34371239
707	4.34388412
708	4.3449166
709	4.34604642
710	4.35373084
711	4.35500518
712	4.35530405
713	4.36099639
714	4.3787804
715	4.37995689
716	4.38623263
717	4.38703366
718	4.38736646
719	4.38742021
720	4.38759243
721	4.38759976
722	4.38819105
723	4.38831622
724	4.40521541
725	4.40559265
726	4.40686411
727	4.40775531
728	4.40841359
729	4.40846187
730	4.40928181
731	4.40931402
732	4.40940631
733	4.40945172
734	4.40966097
735	4.40980604
736	4.40997759
737	4.41014391
738	4.41016352
739	4.4101985
740	4.41151317
741	4.42823842
742	4.43657582
743	4.43826657
744	4.44012955
745	4.44094266
746	4.44102574
747	4.44146487
748	4.44462796
749	4.44659348
750	4.44683533
751	4.44716075
752	4.44741462
753	4.44745943
754	4.44749471
755	4.44819887
756	4.4494246
757	4.50004513
758	4.50117478
759	4.50201748
760	4.54026058
761	4.7232081
762	4.72392464
763	4.72564384
764	4.72805408
765	4.72832083
766	4.73599502
767	4.73625076
768	4.73682234
769	4.73740796
770	4.73792343
771	4.73817387
772	4.73902878
773	4.7394983
774	4.74005404
775	4.74136062
776	4.74157199
777	4.76006905
778	4.76679613
779	4.76762686
780	4.76842978
781	4.76844379
782	4.76896108
783	4.76896515
784	4.76898977
785	4.76914718
786	4.76917564
787	4.76918471
788	4.76922677
789	4.76929433
790	4.76930206
791	4.76931151
792	4.76936193
793	4.76942799
794	4.77037616
795	4.77047612
796	4.77088567
797	4.77419229
798	4.77428577
799	4.77439444
800	4.77458625
801	4.77531554
802	4.77579074
803	4.7769862
804	4.77841122
805	4.77954109
806	4.77965343
807	4.78076179
808	4.79506363
809	4.79566497
810	4.79588056
811	4.79605608
812	4.79642149
813	4.79658236
814	4.79669985
815	4.79673779
816	4.7967931
817	4.79686336
818	4.79687286
819	4.7969711
820	4.79699678
821	4.79702551
822	4.79859686
823	4.79879609
824	4.79883234
825	4.7988677
826	4.79995485
827	4.80000908
828	4.80011492
829	4.80155111
830	4.80170585
831	4.80503849
832	4.8418935
833	4.95387457
834	4.95459566
835	4.95500983
836	4.9557417
837	4.95871701
838	4.95999803
839	4.96027139
840	4.96191353
841	4.96209506
842	4.96316836
843	4.96407783
844	5.00500379
845	5.01804996
846	5.03960525
847	5.04150455
848	5.0423573
849	5.04276416
850	5.04380511
851	5.04429857
852	5.04456097
853	5.04479395
854	5.04486598
855	5.05639245
856	5.05689777
857	5.05719861
858	5.05735664
859	5.05739739
860	5.05856428
861	5.05862344
862	5.05889556
863	5.05894136
864	5.06032241
865	5.06156191
866	5.06189608
867	5.06271904
868	5.06299831
869	5.0632618
870	5.06364359
871	5.06365847
872	5.06369025
873	5.06478916
874	5.06510946
875	5.06521231
876	5.06525889
877	5.06528823
878	5.06533267
879	5.0668855
880	5.06691773
881	5.06692945
882	5.0675381
883	5.06754983
884	5.06756585
885	5.0675849
886	5.06759101
887	5.06759758
888	5.0676115
889	5.06762275
890	5.0676623
891	5.06766815
892	5.06788974
893	5.06845069
894	5.06850397
895	5.06865662
896	5.06904387
897	5.06924436
898	5.06965048
899	5.06993569
900	5.07098038
901	5.07484365
902	5.08391206
903	5.09129271
904	5.09136265
905	5.09145629
906	5.09154309
907	5.09165064
908	5.09252593
909	5.09329729
910	5.09865499
911	5.1253405
912	5.12545633
913	5.12602329
914	5.12675736
915	5.12679866
916	5.12687511
917	5.12695812
918	5.12711693
919	5.12726789
920	5.12744129
921	5.12746853
922	5.1275008
923	5.12753575
924	5.12757493
925	5.12898602
926	5.1290655
927	5.12979881
928	5.13059296
929	5.1306208
930	5.13136146
931	5.20462317
932	5.20490116
933	5.20504732
934	5.22094787
935	5.23948542
936	5.24051663
937	5.24198372
938	5.24280276
939	5.24309946
940	5.24316303
941	5.24441327
942	5.25104952
943	5.25132146
944	5.25138449
945	5.25276378
946	5.2530699
947	5.25337316
948	5.2535323
949	5.25384781
950	5.25534095
951	5.2570765
952	5.25726575
953	5.25728497
954	5.25747541
955	5.2576012
956	5.2582056
957	5.25967126
958	5.26174876
959	5.26271728
960	5.40749604
961	5.41407455
962	5.41553045
963	5.4160382
964	5.41604283
965	5.41711605
966	5.41983992
967	5.43225635
968	5.43443512
969	5.43813461
970	5.43828967
971	5.43919494
972	5.47887047
973	5.47892434
974	5.47907583
975	5.60631269
976	5.66791046
977	5.67015785
978	5.67196621
979	5.67478414
980	5.67698868
981	5.67743038
982	5.67814963
983	5.67853143
984	5.68037621
985	5.68125331
986	5.6824225
987	5.68251912
988	5.68337508
989	5.68349964
990	5.68524188
991	5.69594804
992	5.69723392
993	5.69963687
994	5.70173798
995	5.70527717
996	5.70571562
997	5.70641419
998	5.70653552
999	5.70659351
